task,psnrA,psnrB
0,55.74868774414063,47.92146301269531
1,55.74868774414063,47.92146301269531
2,55.74868774414063,47.92146301269531
3,55.74868774414063,47.92146301269531
4,55.74868774414063,47.92146301269531
5,55.74868774414063,47.92146301269531
6,55.74868774414063,47.92146301269531
7,55.74868774414063,47.92146301269531
8,55.74868774414063,47.92146301269531
9,55.74868774414063,47.92146301269531
