task,psnrA,psnrB
0,54.50523376464844,43.4166259765625
1,54.50523376464844,43.4166259765625
2,54.50523376464844,43.4166259765625
3,54.50523376464844,43.4166259765625
4,54.50523376464844,43.4166259765625
5,54.50523376464844,43.4166259765625
6,54.50523376464844,43.4166259765625
7,54.50523376464844,43.4166259765625
8,54.50523376464844,43.4166259765625
9,54.50523376464844,43.4166259765625
