task,psnrA,psnrB
0,10.297891616821287,26.3236141204834
1,10.297891616821287,26.3236141204834
2,10.297891616821287,26.3236141204834
3,10.297891616821287,26.3236141204834
4,10.297891616821287,26.3236141204834
5,10.297891616821287,26.3236141204834
6,10.297891616821287,26.3236141204834
7,10.297891616821287,26.3236141204834
8,10.297891616821287,26.3236141204834
9,10.297891616821287,26.3236141204834
