task,psnrA,psnrB
0,6.7684245109558105,4.53717041015625
1,6.7684245109558105,4.53717041015625
2,6.7684245109558105,4.53717041015625
3,6.7684245109558105,4.53717041015625
4,6.7684245109558105,4.53717041015625
5,6.7684245109558105,4.53717041015625
6,6.7684245109558105,4.53717041015625
7,6.7684245109558105,4.53717041015625
8,6.7684245109558105,4.53717041015625
9,6.7684245109558105,4.53717041015625
