task,psnrA,psnrB
0,12.54615879058838,78.74858856201172
1,12.54615879058838,78.74858856201172
2,12.54615879058838,78.74858856201172
3,12.54615879058838,78.74858856201172
4,12.54615879058838,78.74858856201172
5,12.54615879058838,78.74858856201172
6,12.54615879058838,78.74858856201172
7,12.54615879058838,78.74858856201172
8,12.54615879058838,78.74858856201172
9,12.54615879058838,78.74858856201172
