task,psnrA,psnrB
0,42.65178298950195,43.87732696533203
1,42.65178298950195,43.87732696533203
2,42.65178298950195,43.87732696533203
3,42.65178298950195,43.87732696533203
4,42.65178298950195,43.87732696533203
5,42.65178298950195,43.87732696533203
6,42.65178298950195,43.87732696533203
7,42.65178298950195,43.87732696533203
8,42.65178298950195,43.87732696533203
9,42.65178298950195,43.87732696533203
