task,psnrA,psnrB
0,15.125041961669922,38.63460159301758
1,15.125041961669922,38.63460159301758
2,15.125041961669922,38.63460159301758
3,15.125041961669922,38.63460159301758
4,15.125041961669922,38.63460159301758
5,15.125041961669922,38.63460159301758
