task,psnrA,psnrB
0,12.456721305847168,80.65824890136719
1,12.456721305847168,80.65824890136719
2,12.456721305847168,80.65824890136719
3,12.456721305847168,80.65824890136719
4,12.456721305847168,80.65824890136719
5,12.456721305847168,80.65824890136719
6,12.456721305847168,80.65824890136719
7,12.456721305847168,80.65824890136719
8,12.456721305847168,80.65824890136719
9,12.456721305847168,80.65824890136719
