task,psnrA,psnrB
0,34.13225173950195,13.31762409210205
1,34.13225173950195,13.31762409210205
2,34.13225173950195,13.31762409210205
3,34.13225173950195,13.31762409210205
4,34.13225173950195,13.31762409210205
5,34.13225173950195,13.31762409210205
6,34.13225173950195,13.31762409210205
7,34.13225173950195,13.31762409210205
8,34.13225173950195,13.31762409210205
9,34.13225173950195,13.31762409210205
