task,psnrA,psnrB
0,67.49818420410156,64.82146453857422
1,67.49818420410156,64.82146453857422
2,67.49818420410156,64.82146453857422
3,67.49818420410156,64.82146453857422
4,67.49818420410156,64.82146453857422
5,67.49818420410156,64.82146453857422
6,67.49818420410156,64.82146453857422
7,67.49818420410156,64.82146453857422
8,67.49818420410156,64.82146453857422
9,67.49818420410156,64.82146453857422
