task,psnrA,psnrB
0,45.59284973144531,13.347315788269045
1,45.59284973144531,13.347315788269045
2,45.59284973144531,13.347315788269045
3,45.59284973144531,13.347315788269045
4,45.59284973144531,13.347315788269045
5,45.59284973144531,13.347315788269045
6,45.59284973144531,13.347315788269045
7,45.59284973144531,13.347315788269045
8,45.59284973144531,13.347315788269045
9,45.59284973144531,13.347315788269045
